Product Link,Main Image,Category,Brand,Colour,Product Name,Current Price,Original Price,Discount,Swatch Image 1,Swatch Image 2,Swatch Image 3,Swatch Image 4
https://www.boohoo.com/petite-belted-wool-look-trench/GZZ67701.html?color=105,https://media.boohoo.com/i/boohoo/gzz67701_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE BELTED WOOL LOOK TRENCH,£26.00,£52.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz67701_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz67701_grey_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,
https://www.boohoo.com/petite-faux-leather-oversized-biker-jacket/GZZ56895.html?color=105,https://media.boohoo.com/i/boohoo/gzz56895_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE FAUX LEATHER OVERSIZED BIKER JACKET,£20.00,£40.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz56895_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-diamond-quilt-maxi-hooded-oversized-puffer/GZZ63285.html?color=105,https://media.boohoo.com/i/boohoo/gzz63285_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE DIAMOND QUILT MAXI HOODED OVERSIZED PUFFER,£37.50,£75.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz63285_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-woven-wide-leg-trousers/HZZ03181.html?color=105,https://media.boohoo.com/i/boohoo/hzz03181_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Trousers,BOOHOO,Black,PETITE WOVEN WIDE LEG TROUSERS,£11.00,£22.00,50% OFF,https://media.boohoo.com/i/boohoo/hzz03181_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-essential-slim-leg-tailored-trousers/HZZ09399.html?color=105,https://media.boohoo.com/i/boohoo/hzz09399_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Trousers,BOOHOO,Black,PETITE ESSENTIAL SLIM LEG TAILORED TROUSERS,£16.00,£32.00,50% OFF,https://media.boohoo.com/i/boohoo/hzz09399_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-printed-satin-wrap-skirt/PZZ75768.html?color=105,https://media.boohoo.com/i/boohoo/pzz75768_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Skirts,BOOHOO,Black,PETITE PRINTED SATIN WRAP SKIRT,£10.00,,,https://media.boohoo.com/i/boohoo/pzz75768_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-essential-straight-leg-tailored-trousers/HZZ09367.html?color=105,https://media.boohoo.com/i/boohoo/hzz09367_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Trousers,BOOHOO,Black,PETITE ESSENTIAL STRAIGHT LEG TAILORED TROUSERS,£16.00,£32.00,50% OFF,https://media.boohoo.com/i/boohoo/hzz09367_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-vintage-look-moto-faux-leather--jacket/GZZ67515.html?color=105,https://media.boohoo.com/i/boohoo/gzz67515_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE VINTAGE LOOK MOTO FAUX LEATHER JACKET,£19.00,£38.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz67515_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-high-waisted-denim-shorts/GZZ41083.html?color=105,https://media.boohoo.com/i/boohoo/gzz41083_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Shorts,BOOHOO,Black,PETITE HIGH WAISTED DENIM SHORTS,£7.50,£15.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz41083_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-belted-biker-jacket/GZZ56740.html?color=105,https://media.boohoo.com/i/boohoo/gzz56740_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE BELTED BIKER JACKET,£19.00,£38.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz56740_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-ultimate-oversized-faux-leather-biker-jacket-/GZZ98829.html?color=105,https://media.boohoo.com/i/boohoo/gzz98829_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE ULTIMATE OVERSIZED FAUX LEATHER BIKER JACKET,£31.50,£63.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz98829_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-crop-faux-leather-biker-jacket-/GZZ70617.html?color=105,https://media.boohoo.com/i/boohoo/gzz70617_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE CROP FAUX LEATHER BIKER JACKET,£17.50,£35.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz70617_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-denim-midaxi-skirt-/GZZ41655.html?color=105,https://media.boohoo.com/i/boohoo/gzz41655_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Skirts,BOOHOO,Black,PETITE DENIM MIDAXI SKIRT,£11.00,£22.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz41655_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-lace-up-detail-oversized-faux-leather-biker-jacket/GZZ98823.html?color=105,https://media.boohoo.com/i/boohoo/gzz98823_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE LACE UP DETAIL OVERSIZED FAUX LEATHER BIKER JACKET,£20.00,£40.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz98823_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-faux-leather-oversized-shacket-/GZZ70622.html?color=105,https://media.boohoo.com/i/boohoo/gzz70622_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE FAUX LEATHER OVERSIZED SHACKET,£19.00,£38.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz70622_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-cuff-hem-drawstring-parachute-trouser/GZZ79563.html?color=105,https://media.boohoo.com/i/boohoo/gzz79563_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Trousers,BOOHOO,Black,PETITE CUFF HEM DRAWSTRING PARACHUTE TROUSER,£6.00,,,https://media.boohoo.com/i/boohoo/gzz79563_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz79563_camel_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz79563_khaki_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz79563_white_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit
https://www.boohoo.com/petite-crystal-embellished-blazer-dress/GZZ75128.html?color=105,https://media.boohoo.com/i/boohoo/gzz75128_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Blazers,BOOHOO,Black,PETITE CRYSTAL EMBELLISHED BLAZER DRESS,£4.00,,,https://media.boohoo.com/i/boohoo/gzz75128_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-bold-floral-ruffle-maxi-dress/HZZ08860.html?color=105,https://media.boohoo.com/i/boohoo/hzz08860_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Dresses,BOOHOO,Black,PETITE BOLD FLORAL RUFFLE MAXI DRESS,£10.00,£29.00,66% OFF,https://media.boohoo.com/i/boohoo/hzz08860_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-leather-look-seamed-skinny-trousers/GZZ68382.html?color=105,https://media.boohoo.com/i/boohoo/gzz68382_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Trousers,BOOHOO,Black,PETITE LEATHER LOOK SEAMED SKINNY TROUSERS,£10.00,£25.00,60% OFF,https://media.boohoo.com/i/boohoo/gzz68382_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-embossed-faux-leather-oversized-bomber-jacket-/GZZ98909.html?color=105,https://media.boohoo.com/i/boohoo/gzz98909_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE EMBOSSED FAUX LEATHER OVERSIZED BOMBER JACKET,£18.00,£52.00,65% OFF,https://media.boohoo.com/i/boohoo/gzz98909_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-bardot-blazer-dress/GZZ96582.html?color=105,https://media.boohoo.com/i/boohoo/gzz96582_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Blazers,BOOHOO,Black,PETITE BARDOT BLAZER DRESS,£16.00,£45.00,64% OFF,https://media.boohoo.com/i/boohoo/gzz96582_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-wrap-tie-skort-/GZZ88690.html?color=105,https://media.boohoo.com/i/boohoo/gzz88690_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Skorts,BOOHOO,Black,PETITE WRAP TIE SKORT,£6.00,£15.00,60% OFF,https://media.boohoo.com/i/boohoo/gzz88690_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-pu-contrast-stitch-oversized-bomber-jacket/GZZ78911.html?color=105,https://media.boohoo.com/i/boohoo/gzz78911_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE PU CONTRAST STITCH OVERSIZED BOMBER JACKET,£29.00,£58.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz78911_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz78911_red_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,
https://www.boohoo.com/petite-oversized-pocket-detail-puffer-jacket/PZZ05040.html?color=105,https://media.boohoo.com/i/boohoo/pzz05040_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE OVERSIZED POCKET DETAIL PUFFER JACKET,£34.00,£68.00,50% OFF,https://media.boohoo.com/i/boohoo/pzz05040_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/pzz05040_grey_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,
https://www.boohoo.com/petite-chunky-rib-half-zip-jumper/PZZ07017.html?color=105,https://media.boohoo.com/i/boohoo/pzz07017_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Knitwear,BOOHOO,Black,PETITE CHUNKY RIB HALF ZIP JUMPER,£18.00,,,https://media.boohoo.com/i/boohoo/pzz07017_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/pzz07017_camel_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/pzz07017_ivory_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,
https://www.boohoo.com/petite-roll-neck-wide-sleeve-stripe-jumper-dress/GZZ58212.html?color=105,https://media.boohoo.com/i/boohoo/gzz58212_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Knitwear,BOOHOO,Black,PETITE ROLL NECK WIDE SLEEVE STRIPE JUMPER DRESS,£12.50,£25.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz58212_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-seamless-rib-leggings/GZZ47665.html?color=105,https://media.boohoo.com/i/boohoo/gzz47665_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Leggings & Jeggings,BOOHOO,Black,PETITE SEAMLESS RIB LEGGINGS,£9.00,£18.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz47665_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz47665_stone_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz47665_grey_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz47665_chocolate_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit
https://www.boohoo.com/petite-basic-straight-leg-jogger/HZZ16451.html?color=105,https://media.boohoo.com/i/boohoo/hzz16451_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Nightwear & Loungewear,BOOHOO,Black,PETITE BASIC STRAIGHT LEG JOGGER,£10.00,£20.00,50% OFF,https://media.boohoo.com/i/boohoo/hzz16451_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-zip-through-bomber-straight-leg-tracksuit/GZZ81499.html?color=105,https://media.boohoo.com/i/boohoo/gzz81499_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Nightwear & Loungewear,BOOHOO,Black,PETITE ZIP THROUGH BOMBER STRAIGHT LEG TRACKSUIT,£47.00,,,https://media.boohoo.com/i/boohoo/gzz81499_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz81499_stone_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,
https://www.boohoo.com/petite-30-inch-leg-high-waist-flared-leg-jean/GZZ15168.html?color=105,https://media.boohoo.com/i/boohoo/gzz15168_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Jeans,BOOHOO,Black,PETITE 30 INCH LEG HIGH WAIST FLARED LEG JEAN,£25.00,,,https://media.boohoo.com/i/boohoo/gzz15168_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz15168_vintage%20wash_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,
https://www.boohoo.com/petite-contrast-stitch-detail-jumper-/GZZ67067.html?color=105,https://media.boohoo.com/i/boohoo/gzz67067_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Knitwear,BOOHOO,Black,PETITE CONTRAST STITCH DETAIL JUMPER,£32.00,,,https://media.boohoo.com/i/boohoo/gzz67067_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz67067_cream_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,
https://www.boohoo.com/petite-fleece-lined-legging/GZZ70222.html?color=105,https://media.boohoo.com/i/boohoo/gzz70222_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Leggings & Jeggings,BOOHOO,Black,PETITE FLEECE LINED LEGGING,£5.00,£10.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz70222_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-bum-shaping-seamless-leggings/GZZ39965.html?color=105,https://media.boohoo.com/i/boohoo/gzz39965_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Leggings & Jeggings,BOOHOO,Black,PETITE BUM SHAPING SEAMLESS LEGGINGS,£9.50,£19.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz39965_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-roll-neck-jumper-dress/PZZ06829.html?&color=105,https://media.boohoo.com/i/boohoo/pzz06829_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Knitwear,BOOHOO,Black,PETITE ROLL NECK JUMPER DRESS,£7.50,£15.00,50% OFF,https://media.boohoo.com/i/boohoo/pzz06829_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/pzz06829_ecru_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,
https://www.boohoo.com/petite-basics-boyfriend-jean/HZZ09513.html?color=105,https://media.boohoo.com/i/boohoo/hzz09513_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Jeans,BOOHOO,Black,PETITE BASICS BOYFRIEND JEAN,£10.00,£20.00,50% OFF,https://media.boohoo.com/i/boohoo/hzz09513_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-basic-high-waist-jersey-flare/GZZ11628.html?color=105,https://media.boohoo.com/i/boohoo/gzz11628_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Leggings & Jeggings,BOOHOO,Black,PETITE BASIC HIGH WAIST JERSEY FLARE,£8.50,£17.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz11628_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz11628_chocolate_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,
https://www.boohoo.com/petite-oversized-belted-button-through-wool-look-coat/GZZ62221.html?color=105,https://media.boohoo.com/i/boohoo/gzz62221_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE OVERSIZED BELTED BUTTON THROUGH WOOL LOOK COAT,£25.00,£50.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz62221_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-roll-neck-knitted-jumper-dress/GZZ45849.html?color=105,https://media.boohoo.com/i/boohoo/gzz45849_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Knitwear,BOOHOO,Black,PETITE ROLL NECK KNITTED JUMPER DRESS,£13.00,£26.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz45849_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz45849_ivory_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz45849_bottle%20green_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,
https://www.boohoo.com/petite-vintage-look-faux-leather-zip-jacket-/GZZ98734.html?color=105,https://media.boohoo.com/i/boohoo/gzz98734_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE VINTAGE LOOK FAUX LEATHER ZIP JACKET,£27.50,£55.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz98734_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-diamond-quilted-belted-puffer-jacket/GZZ63322.html?color=105,https://media.boohoo.com/i/boohoo/gzz63322_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE DIAMOND QUILTED BELTED PUFFER JACKET,£30.00,£60.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz63322_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-vintage-look-faux-leather-pocket-detail-jacket/GZZ75660.html?color=105,https://media.boohoo.com/i/boohoo/gzz75660_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE VINTAGE LOOK FAUX LEATHER POCKET DETAIL JACKET,£27.50,£55.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz75660_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-knitted-jumper-jogger-co-ord/PZZ61455.html?color=105,https://media.boohoo.com/i/boohoo/pzz61455_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Knitwear,BOOHOO,Black,PETITE KNITTED JUMPER & JOGGER CO-ORD,£30.00,,,https://media.boohoo.com/i/boohoo/pzz61455_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/pzz61455_charcoal_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,
https://www.boohoo.com/petite-button-detail-belted-trench-coat/GZZ65930.html?color=105,https://media.boohoo.com/i/boohoo/gzz65930_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE BUTTON DETAIL BELTED TRENCH COAT,£50.00,,,https://media.boohoo.com/i/boohoo/gzz65930_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz65930_stone_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,
https://www.boohoo.com/petite-28-inch-basics-high-waisted-super-wide-leg-jeans--/GZZ64624.html?color=436,https://media.boohoo.com/i/boohoo/gzz64624_washed%20black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Jeans,BOOHOO,Black,PETITE 28 INCH BASICS HIGH WAISTED SUPER WIDE LEG JEANS,£10.00,£20.00,50% OFF,https://media.boohoo.com/i/boohoo/gzz64624_washed%20black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-crinkle-rib-thick-waistband-flares/HZZ14976.html?color=105,https://media.boohoo.com/i/boohoo/hzz14976_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Leggings & Jeggings,BOOHOO,Black,PETITE CRINKLE RIB THICK WAISTBAND FLARES,£9.00,£18.00,50% OFF,https://media.boohoo.com/i/boohoo/hzz14976_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-tailored-waistcoat-wide-leg-trouser-co-ord/BOO04373.html?color=105,https://media.boohoo.com/i/boohoo/gzz67642_stone_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Trousers,BOOHOO,Black,PETITE TAILORED WAISTCOAT & WIDE LEG TROUSER CO-ORD,£16.00,,,,,,
https://www.boohoo.com/petite-flare-leg-faux-leather-trouser/HZZ09248.html?color=105,https://media.boohoo.com/i/boohoo/hzz09248_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Trousers,BOOHOO,Black,PETITE FLARE LEG FAUX LEATHER TROUSER,£15.00,£30.00,50% OFF,https://media.boohoo.com/i/boohoo/hzz09248_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-sequin-high-neck-long-sleeved-top/HZZ09215.html?color=105,https://media.boohoo.com/i/boohoo/hzz09215_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Tops,BOOHOO,Black,PETITE SEQUIN HIGH NECK LONG SLEEVED TOP,£12.50,£25.00,50% OFF,https://media.boohoo.com/i/boohoo/hzz09215_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
https://www.boohoo.com/petite-contrast-stitch-jumper-dress/GZZ77351.html?color=105,https://media.boohoo.com/i/boohoo/gzz77351_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Knitwear,BOOHOO,Black,PETITE CONTRAST STITCH JUMPER DRESS,£40.00,,,https://media.boohoo.com/i/boohoo/gzz77351_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,https://media.boohoo.com/i/boohoo/gzz77351_cream_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,
https://www.boohoo.com/petite-oversized-collar-luxe-faux-fur-coat/PZZ89027.html?color=105,https://media.boohoo.com/i/boohoo/pzz89027_black_xl?w=900&qlt=default&fmt.jp2.qlt=70&fmt=auto&sm=fit,Coats & Jackets,BOOHOO,Black,PETITE OVERSIZED COLLAR LUXE FAUX FUR COAT,£30.00,£60.00,50% OFF,https://media.boohoo.com/i/boohoo/pzz89027_black_xl_s?w=32&h=32&qlt=default&fmt.jp2.qlt=70&fmt=jpg&sm=fit,,,
