Brand,Category,Product Link,Main Image,Product Name,Colour,Current Price,Main Image,Swatch Image 1,Swatch Image 2,Swatch Image 3,Discount,Original Price
Pixie Girl,Dresses,https://www.pixiegirl.com/pixiegirl-navy-blue-leopard-print-smock-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/b8ad05f7-9ac4-45_225778_A.jpg,PixieGirl Navy Blue Leopard Print Smock Dress,Blue,£26.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/b8ad05f7-9ac4-45_225778_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/44c16118-6a88-4c_225777_X.jpg,,,,
Pixie Girl,Knitwear,https://www.pixiegirl.com/blue-button-side-jumper-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/6d539aab-7464-4e_225089_A.jpg,PixieGirl Blue Curved Hemline Button Jumper,Blue,£26.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/6d539aab-7464-4e_225089_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/084913af-d3c0-47_225087_Z.jpg,,,,
Pixie Girl,Knitwear,https://www.pixiegirl.com/teal-cable-button-jumper-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/4434e795-6511-4d_225100_A.jpg,PixieGirl Royal Blue Cable Knit Button Jumper,Blue,£29.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/4434e795-6511-4d_225100_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/31b336ae-5d2e-40_225102_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/087112c1-e8d6-44_225101_X.jpg,,,
Pixie Girl,Tops,https://www.pixiegirl.com/blue-rib-boxy-t-shirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/b0658990-edf1-41_224663_A.jpg,PixieGirl Blue Ribbed Boxy T-Shirt,Blue,£14.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/b0658990-edf1-41_224663_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/b579be89-cf62-44_224661_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/81632b97-3d30-41_224662_X.jpg,,,
Pixie Girl,Skirts,https://www.pixiegirl.com/pixiegirl-blue-denim-panel-seam-skirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/53923f8f-5958-48_225227_A.jpg,PixieGirl Blue Denim Panel Seam Skirt,Blue,£29.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/53923f8f-5958-48_225227_A.jpg,,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/pixiegirl-blue-tile-print-short-sleeve-shirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/7de8bef3-01ba-4a_224756_D.jpg,PixieGirl Blue Tile Print Short Sleeve Shirt,Blue,£24.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/7de8bef3-01ba-4a_224756_D.jpg,,,,,
Pixie Girl,Skirts,https://www.pixiegirl.com/navy-paisley-tiered-maxi-skirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/13006228-f0f6-4a_225295_A.jpg,PixieGirl Navy Blue Paisley Print Tiered Maxi Skirt,Blue,£26.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/13006228-f0f6-4a_225295_A.jpg,,,,,
Pixie Girl,Jeans,https://www.pixiegirl.com/blue-barrel-jean-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/e10b3082-f574-41_224292_225426_2.jpg,PixieGirl Dark Blue Barrel Leg Jeans,Blue,£29.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/e10b3082-f574-41_224292_225426_2.jpg,,,,,
Pixie Girl,Dresses,https://www.pixiegirl.com/blue-stripe-midi-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/65cbfb95-3910-49_224792_B.jpg,PixieGirl Blue Striped Midi Slip Dress,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/65cbfb95-3910-49_224792_B.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/cac85b1d-ff30-4b_224807_X.jpg,,,(67% OFF),£29.99
Pixie Girl,Leggings & Jeggings,https://www.pixiegirl.com/blue-jenny-jegging-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/7c564393-f4c1-40_225534_A.jpg,PixieGirl Dark Blue JENNY Jeggings,Blue,£22.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/7c564393-f4c1-40_225534_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/eefb68b9-5da4-40_225533_X.jpg,,,,
Pixie Girl,Nightwear & Loungewear,https://www.pixiegirl.com/pixiegirl-blue-star-print-short-sleeve-pyjama-set-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/d10d3899-2d28-4b_225583_A.jpg,PixieGirl Blue Star Print Short Sleeve Pyjama Set,Blue,£22,https://cdn.pixiegirl.com/Images/ProductImages/Big/d10d3899-2d28-4b_225583_A.jpg,,,,,
Pixie Girl,Dresses,https://www.pixiegirl.com/blu-ditsy-v-nk-fttr-slv-midi-drs-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/44bba436-25a1-4b_225135_A.jpg,PixieGirl Dark Blue Ditsy Floral Print Midi Dress,Blue,£26.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/44bba436-25a1-4b_225135_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/d38f1321-8c2e-47_225136_X.jpg,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/blue-ruch-front-ls-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/2a1338ff-1d56-41_222728_A.jpg,PixieGirl Blue Floral Ruched Front Top,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/2a1338ff-1d56-41_222728_A.jpg,,,,(78% OFF),£22.99
Pixie Girl,Trousers,https://www.pixiegirl.com/blue-crepe-crop-trs-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/62e8a171-c0a7-48_223239_A.jpg,PixieGirl Blue Cropped Trousers,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/62e8a171-c0a7-48_223239_A.jpg,,,,(57% OFF),£22.99
Pixie Girl,Dresses,https://www.pixiegirl.com/pixiegirl-blue-floral-print-midaxi-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/256e5d5a-7604-47_223355_A.jpg,PixieGirl Blue Floral Print Midaxi Dress,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/256e5d5a-7604-47_223355_A.jpg,,,,(67% OFF),£29.99
Pixie Girl,Nightwear & Loungewear,https://www.pixiegirl.com/pixiegirl-blue-broderie-anglaise-wide-leg-pyjama-bottoms-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/34c3c236-d7fd-49_223220_A.jpg,PixieGirl Blue Broderie Anglaise Wide Leg Pyjama Bottoms,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/34c3c236-d7fd-49_223220_A.jpg,,,,(60% OFF),£24.99
Pixie Girl,Tops,https://www.pixiegirl.com/pixiegirl-blue-broderie-anglaise-cami-pyjama-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/7b2ae3ad-8768-49_223215_A.jpg,PixieGirl Blue Broderie Anglaise Cami Pyjama Top,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/7b2ae3ad-8768-49_223215_A.jpg,,,,(55% OFF),£21.99
Pixie Girl,Dresses,https://www.pixiegirl.com/blue-vintage-floral-midi-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/89dc8f64-4db9-47_224697_A.jpg,PixieGirl Light Blue Floral Print V-Neck Midi Dress,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/89dc8f64-4db9-47_224697_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/23f31629-82c2-40_224696_X.jpg,,,(63% OFF),£26.99
Pixie Girl,Dresses,https://www.pixiegirl.com/blue-ditsy-puff-slv-midi-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/8d60ec4c-2452-40_224797_A.jpg,PixieGirl Blue & Pink Floral Print Puff Sleeve Midi Dress,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/8d60ec4c-2452-40_224797_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/e2b8867a-4c51-4e_224798_X.jpg,,,(63% OFF),£26.99
Pixie Girl,Tops,https://www.pixiegirl.com/blue-do-what-makes-you-happy-slogan-print-oversized-sweatshirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/408f4dcb-26d6-40_224887_A.jpg,Blue 'Do What Makes You Happy' Slogan Print Oversized Sweatshirt,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/408f4dcb-26d6-40_224887_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/3d35d2c4-f6d1-44_224885_X.jpg,,,(57% OFF),£22.99
Pixie Girl,Dresses,https://www.pixiegirl.com/pixiegirl-navy-blue-floral-print-mesh-wrap-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/88955b54-19d3-4c_225257_A.jpg,PixieGirl Navy Blue Floral Print Mesh Wrap Dress,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/88955b54-19d3-4c_225257_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/0dc9fc92-6d11-46_225258_X.jpg,,,(71% OFF),£34.99
Pixie Girl,Trousers,https://www.pixiegirl.com/navy-ribbed-kick-flare-trs-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/3ade1752-649c-44_224997_A.jpg,PixieGirl Navy Blue Ribbed Flared Trousers,Blue,£19.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/3ade1752-649c-44_224997_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/4ab33ba3-536c-40_224998_X.jpg,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/pixiegirl-navy-blue-button-henley-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/47ae4848-81db-46_225471_A.jpg,PixieGirl Navy Blue Button Henley Top,Blue,£17.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/47ae4848-81db-46_225471_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/229f19fb-32ca-4c_225468_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/c22df4cd-b1c8-49_225469_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/f3703600-ccba-44_225470_X.jpg,,
Pixie Girl,Tops,https://www.pixiegirl.com/blue-button-smock-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/91e4fab9-db32-45_225424_A.jpg,PixieGirl Blue Ribbed Button Detail Smock Top,Blue,£17.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/91e4fab9-db32-45_225424_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/ff68fae4-574b-48_224665_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/af4d061d-dbe8-43_224664_X.jpg,,,
Pixie Girl,Jeans,https://www.pixiegirl.com/petite-mid-blue-skinny-jeans-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/f1eb5168-8951-45_222105_A.jpg,PixieGirl MADE FOR GOOD Mid Blue Stretch Skinny Jeans,Blue,£15,https://cdn.pixiegirl.com/Images/ProductImages/Big/f1eb5168-8951-45_222105_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/3b658fdf-41a0-4d_222108_X.jpg,,,(62% OFF),£39.99
Pixie Girl,Dresses,https://www.pixiegirl.com/pixiegirl-blue-ditsy-print-long-sleeve-smock-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/c0213d80-a5b4-45_223486_A.jpg,PixieGirl Blue Ditsy Print Long Sleeve Smock Dress,Blue,£15,https://cdn.pixiegirl.com/Images/ProductImages/Big/c0213d80-a5b4-45_223486_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/2b5a0ce1-0ee3-48_223487_X.jpg,,,(44% OFF),£26.99
Pixie Girl,Shorts,https://www.pixiegirl.com/stripe-short-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/13c4875a-50c8-48_224539_A.jpg,PixieGirl Navy Blue Stripe Shorts,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/13c4875a-50c8-48_224539_A.jpg,,,,(44% OFF),£17.99
Pixie Girl,Jeans,https://www.pixiegirl.com/mom-blue-jean-27in-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/c68421e4-7ab8-47_222055_A.jpg,PixieGirl Blue Mom Jeans,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/c68421e4-7ab8-47_222055_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/5efd5d89-68b4-46_222053_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/bfdab707-3568-42_222054_X.jpg,,(70% OFF),£32.99
Pixie Girl,Jeans,https://www.pixiegirl.com/mom-distressed-jean-27in-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/d99a1746-8b48-41_222054_A.jpg,PixieGirl Blue Distressed Mom Jeans,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/d99a1746-8b48-41_222054_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/5efd5d89-68b4-46_222053_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/1a131516-9e3b-4f_222055_X.jpg,,(70% OFF),£32.99
Pixie Girl,Tops,https://www.pixiegirl.com/petite-blue-animal-print-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/eb84ad13-416f-48_222864_A.jpg,PixieGirl Blue Leopard Print Jersey Top,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/eb84ad13-416f-48_222864_A.jpg,,,,(50% OFF),£19.99
Pixie Girl,Jumpsuits & Playsuits,https://www.pixiegirl.com/pixiegirl-blue-swirl-print-wide-leg-jumpsuit-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/47f96ef7-d916-44_223174_A.jpg,PixieGirl Blue Swirl Print Wide Leg Jumpsuit,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/47f96ef7-d916-44_223174_A.jpg,,,,(67% OFF),£29.99
Pixie Girl,Tops,https://www.pixiegirl.com/pixiegirl-blue-acid-wash-zip-up-vest-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/6578f312-a50d-49_223956.jpg,PixieGirl Blue Acid Wash Zip Up Vest,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/6578f312-a50d-49_223956.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/8343ffe8-e09d-4c_223955_X.jpg,,,(62% OFF),£12.99
Pixie Girl,Tops,https://www.pixiegirl.com/blue-denim-waistcoat-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/aba772c9-93c9-4b_225437_223987_345.jpg,PixieGirl Blue Denim Waistcoat,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/aba772c9-93c9-4b_225437_223987_345.jpg,,,,(57% OFF),£22.99
Pixie Girl,Trousers,https://www.pixiegirl.com/pixiegirl-blue-tile-print-wide-leg-trousers-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/d87947fc-4808-43_224756_224757_L5.jpg,PixieGirl Blue Tile Print Wide Leg Trousers,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/d87947fc-4808-43_224756_224757_L5.jpg,,,,(60% OFF),£24.99
Pixie Girl,Tops,https://www.pixiegirl.com/petite-teal-blue-lettuce-hem-long-sleeve-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/73ef0675-c77e-46_222366_A.jpg,PixieGirl Teal Blue Lettuce Hem Long Sleeve Top,Blue,£3,https://cdn.pixiegirl.com/Images/ProductImages/Big/73ef0675-c77e-46_222366_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/8db0a80d-20d0-4f_222368_X.jpg,,,(77% OFF),£12.99
Pixie Girl,Tops,https://www.pixiegirl.com/petite-navy-blue-dipped-hem-vest-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/14dcc7a3-76be-48_222013_A.jpg,PixieGirl Navy Blue Dipped Hem Vest Top,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/14dcc7a3-76be-48_222013_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/06177d16-27c5-40_222011_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/fd4639ef-bd28-4c_222012_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/8201f17e-42d3-45_222014_X.jpg,(44% OFF),£8.99
Pixie Girl,Dresses,https://www.pixiegirl.com/petite-cobalt-blue-one-shoulder-midi-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/aa2f4fc5-75d4-44_222217_A.jpg,PixieGirl Cobalt Blue Ruched One Shoulder Midi Dress,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/aa2f4fc5-75d4-44_222217_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/4607b602-85b7-46_222219_X.jpg,,,(82% OFF),£28
Pixie Girl,Tops,https://www.pixiegirl.com/navy-active-rib-bralet-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/0a51373c-426f-4c_224738_A.jpg,PixieGirl Navy Blue Ribbed Bralette,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/0a51373c-426f-4c_224738_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/32371d6e-db9d-4c_224737_X.jpg,,,(55% OFF),£10.99
Pixie Girl,Jeans,https://www.pixiegirl.com/petite-dark-blue-skinny-jeans-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/610df226-8792-46_222108_C.jpg,PixieGirl MADE FOR GOOD Dark Blue Stretch Skinny Jeans,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/610df226-8792-46_222108_C.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/10b4a191-1f26-46_222106-222105_X.jpg,,,(75% OFF),£39.99
Pixie Girl,Leggings & Jeggings,https://www.pixiegirl.com/petite-indigo-blue-jeggings-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/2316a6aa-1bbf-44_222030_C.jpg,PixieGirl Indigo Blue Stretch JENNY Jeggings,Blue,£22.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/2316a6aa-1bbf-44_222030_C.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/9c5e9f5b-ffe6-43_222100_X.jpg,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/petite-blue-ribbed-racer-bodysuit-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/9dc9358d-2b58-41_222173_A.jpg,PixieGirl Blue Ribbed Racer Back Bodysuit,Blue,£3,https://cdn.pixiegirl.com/Images/ProductImages/Big/9dc9358d-2b58-41_222173_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/74f9cfbb-834c-40_222172_X.jpg,,,(81% OFF),£15.99
Pixie Girl,Shorts,https://www.pixiegirl.com/petite-blue-scuba-shorts-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/aa776893-add0-4e_222183_A.jpg,PixieGirl Light Blue Stretch Scuba Shorts,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/aa776893-add0-4e_222183_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/d6908571-558d-4c_222415_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/bf161307-0dae-4a_222413_X.jpg,,(72% OFF),£17.99
Pixie Girl,Coats & Jackets,https://www.pixiegirl.com/petite-blue-distressed-denim-jacket-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/636df02e-7185-47_222230_A.jpg,PixieGirl Mid Blue Distressed Denim Jacket,Blue,£29.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/636df02e-7185-47_222230_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/a0eefd6e-dd83-45_222231_X.jpg,,,,
Pixie Girl,Tops,https://www.pixiegirl.com/petite-blue-ribbed-knitted-vest-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/7f65211b-d3a0-40_222161_A.jpg,PixieGirl Blue V-Neck Ribbed Knitted Vest Top,Blue,£3,https://cdn.pixiegirl.com/Images/ProductImages/Big/7f65211b-d3a0-40_222161_A.jpg,,,,(87% OFF),£22.99
Pixie Girl,Dresses,https://www.pixiegirl.com/petite-cobalt-blue-bandeau-midi-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/bfce8b5b-da5a-4f_222319_C.jpg,PixieGirl Cobalt Blue Bandeau Midi Dress,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/bfce8b5b-da5a-4f_222319_C.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/c7880e73-1635-49_222147_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/caba3bad-6070-47_222411_X.jpg,,(80% OFF),£24.99
Pixie Girl,Dresses,https://www.pixiegirl.com/petite-navy-blue-floral-wrap-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/16487ade-9b7b-49_222262_A.jpg,PixieGirl Navy Blue Floral Print Wrap Dress,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/16487ade-9b7b-49_222262_A.jpg,,,,(71% OFF),£34.99
Pixie Girl,Dresses,https://www.pixiegirl.com/petite-blue-ditsy-floral-wrap-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/fa646a4a-d7f2-4d_222261_A.jpg,PixieGirl Blue Ditsy Floral Wrap Dress,Blue,£15,https://cdn.pixiegirl.com/Images/ProductImages/Big/fa646a4a-d7f2-4d_222261_A.jpg,,,,(44% OFF),£26.99
Pixie Girl,Coats & Jackets,https://www.pixiegirl.com/petite-blue-denim-jacket-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/503b2a02-7731-4d_222273_A.jpg,PixieGirl Blue Denim Jacket,Blue,£39.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/503b2a02-7731-4d_222273_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/fe323f1a-baf7-4f_222274_X.jpg,,,,
Pixie Girl,Coats & Jackets,https://www.pixiegirl.com/petite-blue-belted-utility-jacket-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/50622934-160b-4b_222409_A.jpg,PixieGirl Blue Belted Utility Denim Jacket,Blue,£32,https://cdn.pixiegirl.com/Images/ProductImages/Big/50622934-160b-4b_222409_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/8a56f05f-9426-43_222410_X.jpg,,,,
Pixie Girl,Dresses,https://www.pixiegirl.com/petite-cobalt-blue-diamante-strap-satin-midi-slip-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/b8a2a4ba-d051-43_222488_A.jpg,PixieGirl Cobalt Blue Diamante Strap Satin Midi Slip Dress,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/b8a2a4ba-d051-43_222488_A.jpg,,,,(67% OFF),£29.99
Pixie Girl,Tops,https://www.pixiegirl.com/blue-crochet-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/e7b388c4-3240-40_222613_A.jpg,PixieGirl Light Blue Crochet Top,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/e7b388c4-3240-40_222613_A.jpg,,,,(63% OFF),£26.99
Pixie Girl,Dresses,https://www.pixiegirl.com/petite-blue-animal-print-wrap-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/8faa8f9d-1d29-4e_222855_A.jpg,PixieGirl Blue Animal Print Wrap Dress,Blue,£15,https://cdn.pixiegirl.com/Images/ProductImages/Big/8faa8f9d-1d29-4e_222855_A.jpg,,,,(44% OFF),£26.99
Pixie Girl,Swimwear,https://www.pixiegirl.com/turquoise-crochet-tankini-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/323cfc3f-60de-4c_222588_L2.jpg,PixieGirl Turquoise Blue Crochet Tankini,Blue,£15,https://cdn.pixiegirl.com/Images/ProductImages/Big/323cfc3f-60de-4c_222588_L2.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/9a28137d-17ec-4d_222592_X.jpg,,,(65% OFF),£42.99
Pixie Girl,Shorts,https://www.pixiegirl.com/pixiegirl-navy-blue-stripe-print-shorts-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/2a02063d-0c99-41_223176_A.jpg,PixieGirl Navy Blue Stripe Print Shorts,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/2a02063d-0c99-41_223176_A.jpg,,,,(72% OFF),£17.99
Pixie Girl,Trousers,https://www.pixiegirl.com/blue-aztec-wide-leg-crop-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/c89d2844-c162-4b_223242_A.jpg,PixieGirl Navy Blue Aztec Cropped Wide Leg Trousers,Blue,£15,https://cdn.pixiegirl.com/Images/ProductImages/Big/c89d2844-c162-4b_223242_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/8b691e4e-7ac3-4f_223241_X.jpg,,,(25% OFF),£19.99
Pixie Girl,Dresses,https://www.pixiegirl.com/pixiegirl-blue-ditsy-floral-midi-dress-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/56db1ac1-1a17-4a_223333_A.jpg,PixieGirl Light Blue Ditsy Floral Print Midi Dress,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/56db1ac1-1a17-4a_223333_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/49fb3e76-e54c-48_224622_X.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/3f266817-d5ef-48_224623_X.jpg,,(81% OFF),£26.99
Pixie Girl,Jumpsuits & Playsuits,https://www.pixiegirl.com/blu-halter-ity-wide-leg-jumpsuit-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/bc9b0ed3-d195-48_223393_A.jpg,PixieGirl Blue Halter Neck Wide Leg Jumpsuit,Blue,£10,https://cdn.pixiegirl.com/Images/ProductImages/Big/bc9b0ed3-d195-48_223393_A.jpg,,,,(67% OFF),£29.99
Pixie Girl,Jeans,https://www.pixiegirl.com/mid-blue-ava-skinny-jean-27in-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/3717df70-321f-4d_223132_A.jpg,PixieGirl Mid Blue Skinny AVA Jeans,Blue,£29.99,https://cdn.pixiegirl.com/Images/ProductImages/Big/3717df70-321f-4d_223132_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/c25a449c-fcc7-40_223131_X.jpg,,,,
Pixie Girl,Skirts,https://www.pixiegirl.com/blue-colour-block-midaxi-skirt-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/6b794964-c572-4b_223517_A.jpg,PixieGirl Blue & Black Colour Block Midaxi Skirt,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/6b794964-c572-4b_223517_A.jpg,,,,(80% OFF),£24.99
Pixie Girl,Tops,https://www.pixiegirl.com/pixiegirl-blue-square-neck-spot-print-long-sleeve-top-p,https://cdn.pixiegirl.com/Images/ProductImages/Big/b0d40486-3392-44_223598_A.jpg,PixieGirl Blue Square Neck Spot Print Long Sleeve Top,Blue,£5,https://cdn.pixiegirl.com/Images/ProductImages/Big/b0d40486-3392-44_223598_A.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/7883f211-e262-49_223614_XR.jpg,https://cdn.pixiegirl.com/Images/ProductImages/Small/c666ea98-0559-4e_223615_X.jpg,,(75% OFF),£19.99
